f0b4291097ba;xx;-58|f0b42943b0b3;xx_plus;-55|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-66|d842ac9810e0;dilemodels;-80|ec26ca88baa0;TP-LINK_1004;-72|70a8e3e3cab4;ChinaNet-vyjy;-87|ec26ca5dbbe2;WEI&XUAN;-90|e4d3320ac854;JDNR;-92|6ce873b21242;TP-LINK-1204;-90|	br
f0b4291097ba;xx;-58|f0b42943b0b3;xx_plus;-55|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-66|d842ac9810e0;dilemodels;-80|ec26ca88baa0;TP-LINK_1004;-72|70a8e3e3cab4;ChinaNet-vyjy;-87|ec26ca5dbbe2;WEI&XUAN;-90|e4d3320ac854;JDNR;-92|6ce873b21242;TP-LINK-1204;-90|	br
f0b4291097ba;xx;-62|f0b42943b0b3;xx_plus;-56|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-72|ec26ca5dbbe2;WEI&XUAN;-89|e4d3320ac854;JDNR;-92|6ce873b21242;TP-LINK-1204;-90|c06118b58928;jingjing;-83|	br
f0b4291097ba;xx;-62|f0b42943b0b3;xx_plus;-56|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-72|ec26ca5dbbe2;WEI&XUAN;-89|e4d3320ac854;JDNR;-92|6ce873b21242;TP-LINK-1204;-90|c06118b58928;jingjing;-83|	br
f0b4291097ba;xx;-58|f0b42943b0b3;xx_plus;-55|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|ec26ca5dbbe2;WEI&XUAN;-89|e4d3320ac854;JDNR;-92|6ce873b21242;TP-LINK-1204;-91|c06118b58928;jingjing;-83|	br
f0b4291097ba;xx;-58|f0b42943b0b3;xx_plus;-55|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|ec26ca5dbbe2;WEI&XUAN;-89|e4d3320ac854;JDNR;-92|6ce873b21242;TP-LINK-1204;-91|c06118b58928;jingjing;-83|	br
f0b4291097ba;xx;-58|f0b42943b0b3;xx_plus;-55|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|ec26ca5dbbe2;WEI&XUAN;-89|e4d3320ac854;JDNR;-92|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-83|70a8e3e3cab4;ChinaNet-vyjy;-86|	br
f0b4291097ba;xx;-58|f0b42943b0b3;xx_plus;-56|bc14efa0bc43;gehua01141406060525423;-71|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-78|ec26ca88baa0;TP-LINK_1004;-73|ec26ca5dbbe2;WEI&XUAN;-89|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-83|70a8e3e3cab4;ChinaNet-vyjy;-86|	br
f0b4291097ba;xx;-58|f0b42943b0b3;xx_plus;-55|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-78|ec26ca88baa0;TP-LINK_1004;-73|ec26ca5dbbe2;WEI&XUAN;-89|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-83|70a8e3e3cab4;ChinaNet-vyjy;-86|	br
f0b4291097ba;xx;-58|f0b42943b0b3;xx_plus;-55|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-78|ec26ca88baa0;TP-LINK_1004;-73|ec26ca5dbbe2;WEI&XUAN;-89|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-83|70a8e3e3cab4;ChinaNet-vyjy;-86|	br
f0b4291097ba;xx;-62|f0b42943b0b3;xx_plus;-55|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-78|ec26ca88baa0;TP-LINK_1004;-72|ec26ca5dbbe2;WEI&XUAN;-89|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-84|70a8e3e3cab4;ChinaNet-vyjy;-86|	br
f0b4291097ba;xx;-63|f0b42943b0b3;xx_plus;-55|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-78|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-85|a8574eeea55a;qiangyou123;-88|	br
f0b4291097ba;xx;-63|f0b42943b0b3;xx_plus;-55|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-78|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-85|a8574eeea55a;qiangyou123;-88|	br
f0b4291097ba;xx;-63|f0b42943b0b3;xx_plus;-55|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-78|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-85|a8574eeea55a;qiangyou123;-88|	br
f0b4291097ba;xx;-63|f0b42943b0b3;xx_plus;-55|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-78|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-85|a8574eeea55a;qiangyou123;-88|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-56|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-78|ec26ca88baa0;TP-LINK_1004;-74|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-85|a8574eeea55a;qiangyou123;-88|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-56|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-78|ec26ca88baa0;TP-LINK_1004;-74|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-85|a8574eeea55a;qiangyou123;-88|	br
f0b4291097ba;xx;-62|f0b42943b0b3;xx_plus;-55|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-90|c06118b58928;jingjing;-85|a8574eeea55a;qiangyou123;-88|	br
f0b4291097ba;xx;-62|f0b42943b0b3;xx_plus;-55|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-90|c06118b58928;jingjing;-85|a8574eeea55a;qiangyou123;-88|	br
f0b4291097ba;xx;-63|f0b42943b0b3;xx_plus;-55|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-80|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-90|c06118b58928;jingjing;-85|	br
f0b4291097ba;xx;-63|f0b42943b0b3;xx_plus;-55|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-80|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-90|c06118b58928;jingjing;-85|	br
f0b4291097ba;xx;-63|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-80|ec26ca88baa0;TP-LINK_1004;-72|6ce873b21242;TP-LINK-1204;-91|c06118b58928;jingjing;-85|	br
f0b4291097ba;xx;-63|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-80|ec26ca88baa0;TP-LINK_1004;-72|6ce873b21242;TP-LINK-1204;-91|c06118b58928;jingjing;-85|	br
f0b4291097ba;xx;-63|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-80|ec26ca88baa0;TP-LINK_1004;-72|6ce873b21242;TP-LINK-1204;-89|c06118b58928;jingjing;-82|70a8e3e3cab4;ChinaNet-vyjy;-86|	br
f0b4291097ba;xx;-63|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-80|ec26ca88baa0;TP-LINK_1004;-72|6ce873b21242;TP-LINK-1204;-89|c06118b58928;jingjing;-82|70a8e3e3cab4;ChinaNet-vyjy;-86|	br
f0b4291097ba;xx;-63|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-80|ec26ca88baa0;TP-LINK_1004;-72|6ce873b21242;TP-LINK-1204;-89|c06118b58928;jingjing;-82|70a8e3e3cab4;ChinaNet-vyjy;-86|e4d3320ac854;JDNR;-92|	br
f0b4291097ba;xx;-63|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-80|ec26ca88baa0;TP-LINK_1004;-72|6ce873b21242;TP-LINK-1204;-89|c06118b58928;jingjing;-82|70a8e3e3cab4;ChinaNet-vyjy;-86|e4d3320ac854;JDNR;-92|	br
f0b4291097ba;xx;-62|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-78|ec26ca88baa0;TP-LINK_1004;-72|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-82|70a8e3e3cab4;ChinaNet-vyjy;-86|e4d3320ac854;JDNR;-92|ec26ca5dbbe2;WEI&XUAN;-89|	br
f0b4291097ba;xx;-62|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-78|ec26ca88baa0;TP-LINK_1004;-72|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-82|70a8e3e3cab4;ChinaNet-vyjy;-86|e4d3320ac854;JDNR;-92|ec26ca5dbbe2;WEI&XUAN;-89|	br
f0b4291097ba;xx;-61|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-78|ec26ca88baa0;TP-LINK_1004;-72|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-82|70a8e3e3cab4;ChinaNet-vyjy;-86|e4d3320ac854;JDNR;-92|ec26ca5dbbe2;WEI&XUAN;-89|	br
f0b4291097ba;xx;-61|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-78|ec26ca88baa0;TP-LINK_1004;-72|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-82|70a8e3e3cab4;ChinaNet-vyjy;-86|e4d3320ac854;JDNR;-92|ec26ca5dbbe2;WEI&XUAN;-89|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-80|ec26ca88baa0;TP-LINK_1004;-70|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-83|e4d3320ac854;JDNR;-92|ec26ca5dbbe2;WEI&XUAN;-89|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-80|ec26ca88baa0;TP-LINK_1004;-70|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-83|e4d3320ac854;JDNR;-92|ec26ca5dbbe2;WEI&XUAN;-89|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-83|e4d3320ac854;JDNR;-93|ec26ca5dbbe2;WEI&XUAN;-89|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-83|e4d3320ac854;JDNR;-93|ec26ca5dbbe2;WEI&XUAN;-89|	br
f0b4291097ba;xx;-60|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-81|e4d3320ac854;JDNR;-93|ec26ca5dbbe2;WEI&XUAN;-89|	br
f0b4291097ba;xx;-60|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-88|c06118b58928;jingjing;-81|e4d3320ac854;JDNR;-93|ec26ca5dbbe2;WEI&XUAN;-89|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-90|c06118b58928;jingjing;-81|e4d3320ac854;JDNR;-93|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-90|c06118b58928;jingjing;-81|e4d3320ac854;JDNR;-93|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-89|c06118b58928;jingjing;-81|e4d3320ac854;JDNR;-93|70a8e3e3cab4;ChinaNet-vyjy;-83|ec26ca5dbbe2;WEI&XUAN;-91|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-89|c06118b58928;jingjing;-81|e4d3320ac854;JDNR;-93|70a8e3e3cab4;ChinaNet-vyjy;-83|ec26ca5dbbe2;WEI&XUAN;-91|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-89|c06118b58928;jingjing;-81|70a8e3e3cab4;ChinaNet-vyjy;-84|ec26ca5dbbe2;WEI&XUAN;-91|a8574eeea55a;qiangyou123;-89|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-89|c06118b58928;jingjing;-81|70a8e3e3cab4;ChinaNet-vyjy;-84|ec26ca5dbbe2;WEI&XUAN;-91|a8574eeea55a;qiangyou123;-89|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-70|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-89|c06118b58928;jingjing;-82|70a8e3e3cab4;ChinaNet-vyjy;-84|ec26ca5dbbe2;WEI&XUAN;-91|a8574eeea55a;qiangyou123;-89|8038bcb7b534;CU_xw211314;-94|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-54|bc14efa0bc43;gehua01141406060525423;-70|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-79|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-89|c06118b58928;jingjing;-82|70a8e3e3cab4;ChinaNet-vyjy;-84|ec26ca5dbbe2;WEI&XUAN;-91|a8574eeea55a;qiangyou123;-89|8038bcb7b534;CU_xw211314;-94|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-53|bc14efa0bc43;gehua01141406060525423;-70|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-76|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-89|c06118b58928;jingjing;-82|70a8e3e3cab4;ChinaNet-vyjy;-84|ec26ca5dbbe2;WEI&XUAN;-91|a8574eeea55a;qiangyou123;-89|8038bcb7b534;CU_xw211314;-94|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-53|bc14efa0bc43;gehua01141406060525423;-70|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-76|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-89|c06118b58928;jingjing;-82|70a8e3e3cab4;ChinaNet-vyjy;-84|ec26ca5dbbe2;WEI&XUAN;-91|a8574eeea55a;qiangyou123;-89|8038bcb7b534;CU_xw211314;-94|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-53|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-76|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-89|c06118b58928;jingjing;-82|70a8e3e3cab4;ChinaNet-vyjy;-84|ec26ca5dbbe2;WEI&XUAN;-90|a8574eeea55a;qiangyou123;-89|8038bcb7b534;CU_xw211314;-94|e4d3320ac854;JDNR;-91|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-53|bc14efa0bc43;gehua01141406060525423;-74|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-76|ec26ca88baa0;TP-LINK_1004;-73|6ce873b21242;TP-LINK-1204;-89|c06118b58928;jingjing;-82|70a8e3e3cab4;ChinaNet-vyjy;-84|ec26ca5dbbe2;WEI&XUAN;-90|a8574eeea55a;qiangyou123;-89|8038bcb7b534;CU_xw211314;-94|e4d3320ac854;JDNR;-91|	br
f0b4291097ba;xx;-59|f0b42943b0b3;xx_plus;-53|bc14efa0bc43;gehua01141406060525423;-73|f0b4291097bb;xx_5G;-60|d842ac9810e0;dilemodels;-80|ec26ca88baa0;TP-LINK_1004;-70|6ce873b21242;TP-LINK-1204;-90|c06118b58928;jingjing;-81|ec26ca5dbbe2;WEI&XUAN;-90|8038bcb7b534;CU_xw211314;-94|e4d3320ac854;JDNR;-91|	br
